type;post_title;code;sku;parent;post_content;regular_price;sale_price;weight;length;width;height;images;categories;tags;color_codes;attribute 1 name;attribute 1 value(s);attribute 1 global;attribute 2 name;attribute 2 value(s);attribute 2 global;attribute 3 name;attribute 3 value(s);attribute 3 global;attribute 4 name;attribute 4 value(s);attribute 4 global;attribute 5 name;attribute 5 value(s);attribute 5 global
variation;Prodir DS8 PSP Polished Metal Clip - Red polished - Blauw;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-red-polished-blauw;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSP Polished Metal Clip - Red polished - Zwart;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-red-polished-zwart;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSP Polished Metal Clip - Navy Blue polished - Blauw;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-navy-blue-polished-blauw;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P55.jpg;Schrijfwaren;pennen;P55;Kleuren;Navy Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSP Polished Metal Clip - Navy Blue polished - Zwart;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-navy-blue-polished-zwart;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P55.jpg;Schrijfwaren;pennen;P55;Kleuren;Navy Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSP Polished Metal Clip - Black polished - Blauw;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-black-polished-blauw;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSP Polished Metal Clip - Black polished - Zwart;DS8PSP-S;prodir-ds8-psp-polished-metal-clip-black-polished-zwart;prodir-ds8-psp-polished-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Orange Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-orange-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Orange Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-orange-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dark Red Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dark-red-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dark Red Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dark-red-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Rose Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-rose-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R28.jpg;Schrijfwaren;pennen;R28;Kleuren;Rose Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Rose Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-rose-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R28.jpg;Schrijfwaren;pennen;R28;Kleuren;Rose Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Lime Green Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-lime-green-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Lime Green Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-lime-green-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dark Blue R50 Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dark-blue-r50-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dark Blue R50 Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dark-blue-r50-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - True Blue R54 Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-true-blue-r54-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R54.jpg;Schrijfwaren;pennen;R54;Kleuren;True Blue R54 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - True Blue R54 Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-true-blue-r54-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R54.jpg;Schrijfwaren;pennen;R54;Kleuren;True Blue R54 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dolphin Grey Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dolphin-grey-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R70.jpg;Schrijfwaren;pennen;R70;Kleuren;Dolphin Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Dolphin Grey Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-dolphin-grey-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R70.jpg;Schrijfwaren;pennen;R70;Kleuren;Dolphin Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Black Soft Touch - Blauw;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-black-soft-touch-blauw;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS8 PSR Soft Touch Metal Clip - Black Soft Touch - Zwart;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip-black-soft-touch-zwart;prodir-ds8-psr-soft-touch-metal-clip;;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMP Matt - White matt - Blauw;QS01PMP;prodir-qs01-pmp-matt-white-matt-blauw;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMP Matt - White matt - Zwart;QS01PMP;prodir-qs01-pmp-matt-white-matt-zwart;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMP Matt - Black matt - Blauw;QS01PMP;prodir-qs01-pmp-matt-black-matt-blauw;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMP Matt - Black matt - Zwart;QS01PMP;prodir-qs01-pmp-matt-black-matt-zwart;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMP Matt - Concrete Grey matt - Blauw;QS01PMP;prodir-qs01-pmp-matt-concrete-grey-matt-blauw;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M77.jpg;Schrijfwaren;pennen;M77;Kleuren;Concrete Grey matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMP Matt - Concrete Grey matt - Zwart;QS01PMP;prodir-qs01-pmp-matt-concrete-grey-matt-zwart;prodir-qs01-pmp-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M77.jpg;Schrijfwaren;pennen;M77;Kleuren;Concrete Grey matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Lemon matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-lemon-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M07.jpg;Schrijfwaren;pennen;M07;Kleuren;Lemon matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Lemon matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-lemon-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M07.jpg;Schrijfwaren;pennen;M07;Kleuren;Lemon matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Orange matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-orange-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M10.jpg;Schrijfwaren;pennen;M10;Kleuren;Orange matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Orange matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-orange-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M10.jpg;Schrijfwaren;pennen;M10;Kleuren;Orange matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Red matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-red-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M20.jpg;Schrijfwaren;pennen;M20;Kleuren;Red matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Red matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-red-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M20.jpg;Schrijfwaren;pennen;M20;Kleuren;Red matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Cyan Blue matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-cyan-blue-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M58.jpg;Schrijfwaren;pennen;M58;Kleuren;Cyan Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Cyan Blue matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-cyan-blue-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M58.jpg;Schrijfwaren;pennen;M58;Kleuren;Cyan Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Sodalite Blue matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-sodalite-blue-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M62.jpg;Schrijfwaren;pennen;M62;Kleuren;Sodalite Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Sodalite Blue matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-sodalite-blue-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M62.jpg;Schrijfwaren;pennen;M62;Kleuren;Sodalite Blue matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Yellow Green matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-yellow-green-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M66.jpg;Schrijfwaren;pennen;M66;Kleuren;Yellow Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Yellow Green matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-yellow-green-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M66.jpg;Schrijfwaren;pennen;M66;Kleuren;Yellow Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PMT Matt - Bright Green matt - Blauw;QS01PMT;prodir-qs01-pmt-matt-bright-green-matt-blauw;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M67.jpg;Schrijfwaren;pennen;M67;Kleuren;Bright Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PMT Matt - Bright Green matt - Zwart;QS01PMT;prodir-qs01-pmt-matt-bright-green-matt-zwart;prodir-qs01-pmt-matt;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M67.jpg;Schrijfwaren;pennen;M67;Kleuren;Bright Green matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Lemon Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-lemon-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R07.jpg;Schrijfwaren;pennen;R07;Kleuren;Lemon Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Lemon Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-lemon-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R07.jpg;Schrijfwaren;pennen;R07;Kleuren;Lemon Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Orange Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-orange-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Orange Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-orange-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Red Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-red-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R20.jpg;Schrijfwaren;pennen;R20;Kleuren;Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Red Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-red-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R20.jpg;Schrijfwaren;pennen;R20;Kleuren;Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Cyan Blue Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-cyan-blue-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R58.jpg;Schrijfwaren;pennen;R58;Kleuren;Cyan Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Cyan Blue Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-cyan-blue-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R58.jpg;Schrijfwaren;pennen;R58;Kleuren;Cyan Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Sodalite Blue Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-sodalite-blue-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R62.jpg;Schrijfwaren;pennen;R62;Kleuren;Sodalite Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Sodalite Blue Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-sodalite-blue-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R62.jpg;Schrijfwaren;pennen;R62;Kleuren;Sodalite Blue Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Yellow Green Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-yellow-green-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R66.jpg;Schrijfwaren;pennen;R66;Kleuren;Yellow Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Yellow Green Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-yellow-green-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R66.jpg;Schrijfwaren;pennen;R66;Kleuren;Yellow Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRT Soft Touch - Bright Green Soft Touch - Blauw;QS01PRT;prodir-qs01-prt-soft-touch-bright-green-soft-touch-blauw;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R67.jpg;Schrijfwaren;pennen;R67;Kleuren;Bright Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRT Soft Touch - Bright Green Soft Touch - Zwart;QS01PRT;prodir-qs01-prt-soft-touch-bright-green-soft-touch-zwart;prodir-qs01-prt-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R67.jpg;Schrijfwaren;pennen;R67;Kleuren;Bright Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRP Soft Touch - Black Soft Touch - Blauw;QS01PRP;prodir-qs01-prp-soft-touch-black-soft-touch-blauw;prodir-qs01-prp-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRP-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRP Soft Touch - Black Soft Touch - Zwart;QS01PRP;prodir-qs01-prp-soft-touch-black-soft-touch-zwart;prodir-qs01-prp-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRP-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PRP Soft Touch - Concrete Grey Soft Touch - Blauw;QS01PRP;prodir-qs01-prp-soft-touch-concrete-grey-soft-touch-blauw;prodir-qs01-prp-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRP-R77.jpg;Schrijfwaren;pennen;R77;Kleuren;Concrete Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PRP Soft Touch - Concrete Grey Soft Touch - Zwart;QS01PRP;prodir-qs01-prp-soft-touch-concrete-grey-soft-touch-zwart;prodir-qs01-prp-soft-touch;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRP-R77.jpg;Schrijfwaren;pennen;R77;Kleuren;Concrete Grey Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir QS01 PQS Stone - White Dolomite - Blauw;QS01PQS-S;prodir-qs01-pqs-stone-white-dolomite-blauw;prodir-qs01-pqs-stone;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PQS-S-Q02.jpg;Schrijfwaren;pennen;Q02;Kleuren;White Dolomite;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir QS01 PQS Stone - White Dolomite - Zwart;QS01PQS-S;prodir-qs01-pqs-stone-white-dolomite-zwart;prodir-qs01-pqs-stone;;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PQS-S-Q02.jpg;Schrijfwaren;pennen;Q02;Kleuren;White Dolomite;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
